ticker,slippage_pct,fixed_cost,fixed_cost_name,trades,net_pnl,roc_pct,win_rate_pct,expectancy,max_drawdown,profit_factor
NIFTY,0.0,80.0,paytm_brokerage_only_current,33,14263.999999999985,9.509333333333323,48.484848484848484,432.2424242424238,-16275.00000000003,1.4038104944300533
NIFTY,0.0,160.0,locked_research_cost,33,11623.999999999985,7.749333333333324,45.45454545454545,352.2424242424238,-17795.0,1.3165577342047925
NIFTY,0.0,320.0,two_times_locked_cost,33,6343.999999999985,4.229333333333324,42.42424242424242,192.2424242424238,-20835.0,1.1600383446222924
NIFTY,0.05,80.0,paytm_brokerage_only_current,33,12000.141899999984,8.00009459999999,45.45454545454545,363.6406636363632,-17629.539350000006,1.3291516491402522
NIFTY,0.05,160.0,locked_research_cost,33,9360.141899999984,6.240094599999989,45.45454545454545,283.6406636363632,-19149.539350000006,1.2469838413218735
NIFTY,0.05,320.0,two_times_locked_cost,33,4080.141899999984,2.7200945999999897,42.42424242424242,123.64066363636316,-22189.539350000006,1.0997185222431325
NIFTY,0.1,80.0,paytm_brokerage_only_current,33,9736.283799999981,6.490855866666655,45.45454545454545,295.03890303030244,-18984.078700000013,1.2586989091057261
NIFTY,0.1,160.0,locked_research_cost,33,7096.283799999982,4.730855866666655,42.42424242424242,215.0389030303025,-20504.078700000013,1.1812464373767184
NIFTY,0.1,320.0,two_times_locked_cost,33,1816.283799999982,1.2108558666666547,42.42424242424242,55.038903030302485,-23544.078700000013,1.0430473672540002
NIFTY,0.15,80.0,paytm_brokerage_only_current,33,7472.425699999986,4.981617133333324,42.42424242424242,226.437142424242,-20338.61805000002,1.1920499065476755
NIFTY,0.15,160.0,locked_research_cost,33,4832.425699999985,3.2216171333333237,42.42424242424242,146.43714242424198,-21858.61805000002,1.1195293763362373
NIFTY,0.15,320.0,two_times_locked_cost,33,-447.57430000001455,-0.29838286666667635,42.42424242424242,-13.562857575758017,-24898.61805000002,0.9897035435575682
NIFTY,0.2,80.0,paytm_brokerage_only_current,33,5208.567599999984,3.472378399999989,42.42424242424242,157.83538181818133,-21693.157400000026,1.1296151721855923
NIFTY,0.2,160.0,locked_research_cost,33,2568.567599999984,1.7123783999999893,42.42424242424242,77.83538181818133,-23213.157399999996,1.0615891667149662
NIFTY,0.2,320.0,two_times_locked_cost,33,-2711.432400000016,-1.8076216000000107,42.42424242424242,-82.16461818181867,-26511.68890000001,0.9394023721213798
NIFTY,0.25,80.0,paytm_brokerage_only_current,33,2944.7094999999813,1.963139666666654,42.42424242424242,89.23362121212064,-23047.696750000003,1.0710236852867128
NIFTY,0.25,160.0,locked_research_cost,33,304.7094999999821,0.2031396666666547,42.42424242424242,9.233621212120669,-24567.696750000003,1.0070894081320974
NIFTY,0.25,320.0,two_times_locked_cost,33,-4975.290500000017,-3.316860333333345,42.42424242424242,-150.76637878787932,-28173.923624999996,0.8918907487580027
NIFTY,0.3,80.0,paytm_brokerage_only_current,33,680.8513999999827,0.45390093333332177,42.42424242424242,20.631860606060084,-24402.23610000001,1.0159311779767923
NIFTY,0.3,160.0,locked_research_cost,33,-1959.1486000000154,-1.306099066666677,42.42424242424242,-59.36813939393986,-26156.158350000012,0.9557324987518483
NIFTY,0.3,320.0,two_times_locked_cost,33,-7239.148600000017,-4.8260990666666785,42.42424242424242,-219.3681393939399,-29836.158350000012,0.8469428846252169
NIFTY,0.4,80.0,paytm_brokerage_only_current,33,-3846.864800000017,-2.564576533333345,42.42424242424242,-116.57166060606113,-27640.627800000017,0.915060035654223
NIFTY,0.4,160.0,locked_research_cost,33,-6486.864800000018,-4.324576533333345,42.42424242424242,-196.57166060606113,-29480.627800000017,0.8614190817720251
NIFTY,0.4,320.0,two_times_locked_cost,33,-11766.864800000018,-7.844576533333345,42.42424242424242,-356.57166060606113,-33160.62780000002,0.7639508780446169
NIFTY,0.5,80.0,paytm_brokerage_only_current,33,-8374.581000000017,-5.583054000000011,42.42424242424242,-253.77518181818232,-30965.09724999999,0.8249511756564151
NIFTY,0.5,160.0,locked_research_cost,33,-11014.581000000015,-7.34305400000001,42.42424242424242,-333.77518181818226,-32805.09724999999,0.7768584202056986
NIFTY,0.5,320.0,two_times_locked_cost,33,-16294.581000000015,-10.863054000000009,39.39393939393939,-493.77518181818226,-36485.09724999999,0.6899892303922205
SENSEX,0.0,80.0,paytm_brokerage_only_current,28,11359.200000000003,7.572800000000002,53.57142857142857,405.68571428571437,-11985.0,1.4903223578569333
SENSEX,0.0,160.0,locked_research_cost,28,9119.200000000003,6.079466666666669,50.0,325.68571428571437,-12704.99999999997,1.375851097152843
SENSEX,0.0,320.0,two_times_locked_cost,28,4639.200000000003,3.0928000000000018,46.42857142857143,165.68571428571437,-14145.0,1.1742108464952796
SENSEX,0.05,80.0,paytm_brokerage_only_current,28,9824.553600000003,6.549702400000001,50.0,350.8769142857144,-12593.18849999999,1.4100725507025471
SENSEX,0.05,160.0,locked_research_cost,28,7584.553600000001,5.056369066666668,50.0,270.87691428571435,-13313.18849999999,1.3024374937953802
SENSEX,0.05,320.0,two_times_locked_cost,28,3104.553600000002,2.069702400000001,46.42857142857143,110.87691428571436,-14753.18849999999,1.1129999414463305
SENSEX,0.1,80.0,paytm_brokerage_only_current,28,8289.907200000001,5.526604800000001,50.0,296.06811428571433,-13201.376999999979,1.3346297360042958
SENSEX,0.1,160.0,locked_research_cost,28,6049.907200000001,4.033271466666667,46.42857142857143,216.0681142857143,-13921.376999999979,1.2334242060632903
SENSEX,0.1,320.0,two_times_locked_cost,28,1569.9072,1.0466048000000001,46.42857142857143,56.06811428571429,-15361.377000000008,1.0554383351938998
SENSEX,0.15,80.0,paytm_brokerage_only_current,28,6755.260800000006,4.503507200000004,50.0,241.2593142857145,-13809.565499999968,1.2639943244857474
SENSEX,0.15,160.0,locked_research_cost,28,4515.260800000006,3.010173866666671,46.42857142857143,161.2593142857145,-14529.565499999968,1.1687177241131463
SENSEX,0.15,320.0,two_times_locked_cost,28,35.260800000003655,0.023507200000002438,42.857142857142854,1.2593142857144162,-15969.565499999968,1.0012087569803019
SENSEX,0.2,80.0,paytm_brokerage_only_current,28,5220.6144,3.4804095999999998,46.42857142857143,186.4505142857143,-14417.753999999986,1.1977029200193126
SENSEX,0.2,160.0,locked_research_cost,28,2980.614400000002,1.987076266666668,46.42857142857143,106.45051428571436,-15137.753999999986,1.1079683972529288
SENSEX,0.2,320.0,two_times_locked_cost,28,-1499.3855999999992,-0.9995903999999994,39.285714285714285,-53.54948571428569,-16577.753999999986,0.9501755032747843
SENSEX,0.25,80.0,paytm_brokerage_only_current,28,3685.968000000003,2.457312000000002,46.42857142857143,131.6417142857144,-15025.942500000005,1.1352624013369006
SENSEX,0.25,160.0,locked_research_cost,28,1445.968000000003,0.9639786666666686,46.42857142857143,51.64171428571439,-15745.942500000005,1.050823993441662
SENSEX,0.25,320.0,two_times_locked_cost,28,-3034.031999999997,-2.022687999999998,39.285714285714285,-108.3582857142856,-17185.942500000005,0.9022288525155843
SENSEX,0.3,80.0,paytm_brokerage_only_current,28,2151.321600000003,1.434214400000002,46.42857142857143,76.8329142857144,-15634.130999999994,1.0765740954838525
SENSEX,0.3,160.0,locked_research_cost,28,-88.67839999999694,-0.0591189333333313,42.857142857142854,-3.167085714285605,-16354.130999999994,0.9969737896103725
SENSEX,0.3,320.0,two_times_locked_cost,28,-4568.678399999997,-3.045785599999998,39.285714285714285,-163.1670857142856,-17794.130999999994,0.8570975637613999
SENSEX,0.4,80.0,paytm_brokerage_only_current,28,-917.971199999997,-0.611980799999998,42.857142857142854,-32.78468571428561,-16850.508,0.9692145347154776
SENSEX,0.4,160.0,locked_research_cost,28,-3157.971199999997,-2.1053141333333314,39.285714285714285,-112.78468571428562,-17570.508,0.898548475663774
SENSEX,0.4,320.0,two_times_locked_cost,28,-7637.971199999996,-5.091980799999997,39.285714285714285,-272.78468571428556,-19010.508,0.7743441988714971
SENSEX,0.5,80.0,paytm_brokerage_only_current,28,-3987.2639999999965,-2.6581759999999974,39.285714285714285,-142.4022857142856,-18066.88499999998,0.8740008027769434
SENSEX,0.5,160.0,locked_research_cost,28,-6227.263999999997,-4.1515093333333315,39.285714285714285,-222.40228571428563,-18786.88499999998,0.8113244979859813
SENSEX,0.5,320.0,two_times_locked_cost,28,-10707.264,-7.138175999999999,39.285714285714285,-382.4022857142857,-20226.88499999998,0.7002878140147417
