ticker,entry_date,weekly_expiry,monthly_expiry,slippage_pct,fixed_cost_per_cycle,gross_pnl,net_pnl,raw_close_pnl_no_slippage
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.5,320.0,7397.365000000007,7077.365000000007,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.75,0.0,7027.547500000002,7027.547500000002,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.75,80.0,7027.547500000002,6947.547500000002,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.75,160.0,7027.547500000002,6867.547500000002,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.75,240.0,7027.547500000002,6787.547500000002,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,0.75,320.0,7027.547500000002,6707.547500000002,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,1.0,0.0,6657.7300000000005,6657.7300000000005,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,1.0,80.0,6657.7300000000005,6577.7300000000005,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,1.0,160.0,6657.7300000000005,6497.7300000000005,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,1.0,240.0,6657.7300000000005,6417.7300000000005,8137.000000000003
SENSEX,2026-04-10,2026-04-16,2026-04-30,1.0,320.0,6657.7300000000005,6337.7300000000005,8137.000000000003
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.0,0.0,1661.0,1661.0,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.0,80.0,1661.0,1581.0,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.0,160.0,1661.0,1501.0,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.0,240.0,1661.0,1421.0,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.0,320.0,1661.0,1341.0,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.25,0.0,1356.5925000000043,1356.5925000000043,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.25,80.0,1356.5925000000043,1276.5925000000043,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.25,160.0,1356.5925000000043,1196.5925000000043,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.25,240.0,1356.5925000000043,1116.5925000000043,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.25,320.0,1356.5925000000043,1036.5925000000043,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.5,0.0,1052.1850000000068,1052.1850000000068,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.5,80.0,1052.1850000000068,972.1850000000068,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.5,160.0,1052.1850000000068,892.1850000000068,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.5,240.0,1052.1850000000068,812.1850000000068,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.5,320.0,1052.1850000000068,732.1850000000068,1661.0
SENSEX,2026-04-17,2026-04-23,2026-04-30,0.75,0.0,747.7774999999947,747.7774999999947,1661.0
