ticker,entry_date,weekly_expiry,monthly_expiry,slippage_pct,fixed_cost_per_cycle,gross_pnl,net_pnl,raw_close_pnl_no_slippage
NIFTY,2025-10-08,2025-10-14,2025-10-28,0.75,80.0,-4533.121875000001,-4613.121875000001,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,0.75,160.0,-4533.121875000001,-4693.121875000001,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,0.75,240.0,-4533.121875000001,-4773.121875000001,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,0.75,320.0,-4533.121875000001,-4853.121875000001,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,1.0,0.0,-4785.412500000002,-4785.412500000002,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,1.0,80.0,-4785.412500000002,-4865.412500000002,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,1.0,160.0,-4785.412500000002,-4945.412500000002,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,1.0,240.0,-4785.412500000002,-5025.412500000002,-3776.250000000001
NIFTY,2025-10-08,2025-10-14,2025-10-28,1.0,320.0,-4785.412500000002,-5105.412500000002,-3776.250000000001
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.0,0.0,-2201.25,-2201.25,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.0,80.0,-2201.25,-2281.25,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.0,160.0,-2201.25,-2361.25,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.0,240.0,-2201.25,-2441.25,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.0,320.0,-2201.25,-2521.25,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.25,0.0,-2600.8781249999956,-2600.8781249999956,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.25,80.0,-2600.8781249999956,-2680.8781249999956,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.25,160.0,-2600.8781249999956,-2760.8781249999956,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.25,240.0,-2600.8781249999956,-2840.8781249999956,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.25,320.0,-2600.8781249999956,-2920.8781249999956,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.5,0.0,-3000.506249999984,-3000.506249999984,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.5,80.0,-3000.506249999984,-3080.506249999984,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.5,160.0,-3000.506249999984,-3160.506249999984,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.5,240.0,-3000.506249999984,-3240.506249999984,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.5,320.0,-3000.506249999984,-3320.506249999984,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.75,0.0,-3400.134374999994,-3400.134374999994,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.75,80.0,-3400.134374999994,-3480.134374999994,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.75,160.0,-3400.134374999994,-3560.134374999994,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.75,240.0,-3400.134374999994,-3640.134374999994,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,0.75,320.0,-3400.134374999994,-3720.134374999994,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,1.0,0.0,-3799.762499999997,-3799.762499999997,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,1.0,80.0,-3799.762499999997,-3879.762499999997,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,1.0,160.0,-3799.762499999997,-3959.762499999997,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,1.0,240.0,-3799.762499999997,-4039.762499999997,-2201.25
NIFTY,2025-10-15,2025-10-20,2025-10-28,1.0,320.0,-3799.762499999997,-4119.762499999997,-2201.25
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.0,0.0,-26.25000000000091,-26.25000000000091,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.0,80.0,-26.25000000000091,-106.25000000000091,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.0,160.0,-26.25000000000091,-186.2500000000009,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.0,240.0,-26.25000000000091,-266.2500000000009,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.0,320.0,-26.25000000000091,-346.2500000000009,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.25,0.0,-220.22812500000055,-220.22812500000055,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.25,80.0,-220.22812500000055,-300.22812500000055,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.25,160.0,-220.22812500000055,-380.22812500000055,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.25,240.0,-220.22812500000055,-460.22812500000055,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.25,320.0,-220.22812500000055,-540.2281250000005,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.5,0.0,-414.2062500000011,-414.2062500000011,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.5,80.0,-414.2062500000011,-494.2062500000011,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.5,160.0,-414.2062500000011,-574.2062500000011,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.5,240.0,-414.2062500000011,-654.2062500000011,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.5,320.0,-414.2062500000011,-734.2062500000011,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.75,0.0,-608.1843750000035,-608.1843750000035,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.75,80.0,-608.1843750000035,-688.1843750000035,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.75,160.0,-608.1843750000035,-768.1843750000035,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.75,240.0,-608.1843750000035,-848.1843750000035,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,0.75,320.0,-608.1843750000035,-928.1843750000035,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,1.0,0.0,-802.1625000000058,-802.1625000000058,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,1.0,80.0,-802.1625000000058,-882.1625000000058,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,1.0,160.0,-802.1625000000058,-962.1625000000058,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,1.0,240.0,-802.1625000000058,-1042.1625000000058,-26.25000000000091
NIFTY,2025-10-20,2025-10-28,2025-10-28,1.0,320.0,-802.1625000000058,-1122.1625000000058,-26.25000000000091
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.0,0.0,-3045.0,-3045.0,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.0,80.0,-3045.0,-3125.0,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.0,160.0,-3045.0,-3205.0,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.0,240.0,-3045.0,-3285.0,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.0,320.0,-3045.0,-3365.0,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.25,0.0,-3460.087499999994,-3460.087499999994,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.25,80.0,-3460.087499999994,-3540.087499999994,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.25,160.0,-3460.087499999994,-3620.087499999994,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.25,240.0,-3460.087499999994,-3700.087499999994,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.25,320.0,-3460.087499999994,-3780.087499999994,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.5,0.0,-3875.1749999999993,-3875.1749999999993,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.5,80.0,-3875.1749999999993,-3955.1749999999993,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.5,160.0,-3875.1749999999993,-4035.1749999999993,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.5,240.0,-3875.1749999999993,-4115.174999999999,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.5,320.0,-3875.1749999999993,-4195.174999999999,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.75,0.0,-4290.262499999997,-4290.262499999997,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.75,80.0,-4290.262499999997,-4370.262499999997,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.75,160.0,-4290.262499999997,-4450.262499999997,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.75,240.0,-4290.262499999997,-4530.262499999997,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,0.75,320.0,-4290.262499999997,-4610.262499999997,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,1.0,0.0,-4705.350000000002,-4705.350000000002,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,1.0,80.0,-4705.350000000002,-4785.350000000002,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,1.0,160.0,-4705.350000000002,-4865.350000000002,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,1.0,240.0,-4705.350000000002,-4945.350000000002,-3045.0
NIFTY,2025-10-29,2025-11-04,2025-11-25,1.0,320.0,-4705.350000000002,-5025.350000000002,-3045.0
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.0,0.0,-6884.999999999998,-6884.999999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.0,80.0,-6884.999999999998,-6964.999999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.0,160.0,-6884.999999999998,-7044.999999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.0,240.0,-6884.999999999998,-7124.999999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.0,320.0,-6884.999999999998,-7204.999999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.25,0.0,-7195.443749999989,-7195.443749999989,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.25,80.0,-7195.443749999989,-7275.443749999989,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.25,160.0,-7195.443749999989,-7355.443749999989,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.25,240.0,-7195.443749999989,-7435.443749999989,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.25,320.0,-7195.443749999989,-7515.443749999989,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.5,0.0,-7505.887499999996,-7505.887499999996,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.5,80.0,-7505.887499999996,-7585.887499999996,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.5,160.0,-7505.887499999996,-7665.887499999996,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.5,240.0,-7505.887499999996,-7745.887499999996,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.5,320.0,-7505.887499999996,-7825.887499999996,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.75,0.0,-7816.331250000002,-7816.331250000002,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.75,80.0,-7816.331250000002,-7896.331250000002,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.75,160.0,-7816.331250000002,-7976.331250000002,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.75,240.0,-7816.331250000002,-8056.331250000002,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,0.75,320.0,-7816.331250000002,-8136.331250000002,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,1.0,0.0,-8126.774999999998,-8126.774999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,1.0,80.0,-8126.774999999998,-8206.774999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,1.0,160.0,-8126.774999999998,-8286.774999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,1.0,240.0,-8126.774999999998,-8366.774999999998,-6884.999999999998
NIFTY,2025-11-04,2025-11-11,2025-11-25,1.0,320.0,-8126.774999999998,-8446.774999999998,-6884.999999999998
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.0,0.0,3641.25,3641.25,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.0,80.0,3641.25,3561.25,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.0,160.0,3641.25,3481.25,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.0,240.0,3641.25,3401.25,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.0,320.0,3641.25,3321.25,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.25,0.0,3381.5156250000077,3381.5156250000077,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.25,80.0,3381.5156250000077,3301.5156250000077,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.25,160.0,3381.5156250000077,3221.5156250000077,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.25,240.0,3381.5156250000077,3141.5156250000077,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.25,320.0,3381.5156250000077,3061.5156250000077,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.5,0.0,3121.7812500000055,3121.7812500000055,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.5,80.0,3121.7812500000055,3041.7812500000055,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.5,160.0,3121.7812500000055,2961.7812500000055,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.5,240.0,3121.7812500000055,2881.7812500000055,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.5,320.0,3121.7812500000055,2801.7812500000055,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.75,0.0,2862.0468750000036,2862.0468750000036,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.75,80.0,2862.0468750000036,2782.0468750000036,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.75,160.0,2862.0468750000036,2702.0468750000036,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.75,240.0,2862.0468750000036,2622.0468750000036,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,0.75,320.0,2862.0468750000036,2542.0468750000036,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,1.0,0.0,2602.3125000000045,2602.3125000000045,3641.25
NIFTY,2025-11-12,2025-11-18,2025-11-25,1.0,80.0,2602.3125000000045,2522.3125000000045,3641.25
