ticker,leg,side,option_type,expiry,strike,entry_date,weekly_expiry,monthly_expiry,scheduled_entry_date,spot,pe_atm,ce_atm,leg4_itm_strikes,spot_timestamp,entry_timestamp,entry_close,exit_timestamp,exit_close,entry_available,exit_available
SENSEX,L2,SELL,PE,2026-01-29,82800.0,2026-01-23,2026-01-29,2026-01-29,2026-01-23,82404.22,82400.0,82500.0,1,2026-01-23 09:30:00+05:30,2026-01-23 09:30:00+05:30,635.7,2026-01-29 15:15:00+05:30,211.4,True,True
SENSEX,L3,BUY,CE,2026-01-29,82500.0,2026-01-23,2026-01-29,2026-01-29,2026-01-23,82404.22,82400.0,82500.0,1,2026-01-23 09:30:00+05:30,2026-01-23 09:30:00+05:30,536.1,2026-01-29 15:15:00+05:30,88.3,True,True
SENSEX,L4,SELL,CE,2026-01-29,82400.0,2026-01-23,2026-01-29,2026-01-29,2026-01-23,82404.22,82400.0,82500.0,1,2026-01-23 09:30:00+05:30,2026-01-23 09:30:00+05:30,598.45,2026-01-29 15:15:00+05:30,187.2,True,True
SENSEX,L1,BUY,PE,2026-02-26,81900.0,2026-01-30,2026-02-05,2026-02-26,2026-01-30,81996.12,81900.0,82000.0,1,2026-01-30 09:30:00+05:30,2026-01-30 09:30:00+05:30,897.25,2026-02-05 15:15:00+05:30,323.0,True,True
SENSEX,L2,SELL,PE,2026-02-05,82300.0,2026-01-30,2026-02-05,2026-02-26,2026-01-30,81996.12,81900.0,82000.0,1,2026-01-30 09:30:00+05:30,2026-01-30 09:30:00+05:30,798.45,2026-02-05 15:15:00+05:30,0.2,True,True
SENSEX,L3,BUY,CE,2026-02-05,82000.0,2026-01-30,2026-02-05,2026-02-26,2026-01-30,81996.12,81900.0,82000.0,1,2026-01-30 09:30:00+05:30,2026-01-30 09:30:00+05:30,795.1,2026-02-05 15:15:00+05:30,1340.55,True,True
SENSEX,L4,SELL,CE,2026-02-26,81900.0,2026-01-30,2026-02-05,2026-02-26,2026-01-30,81996.12,81900.0,82000.0,1,2026-01-30 09:30:00+05:30,2026-01-30 09:30:00+05:30,1640.0,2026-02-05 15:15:00+05:30,2000.0,True,True
SENSEX,L1,BUY,PE,2026-02-26,83100.0,2026-02-06,2026-02-12,2026-02-26,2026-02-06,83101.87,83100.0,83200.0,1,2026-02-06 09:30:00+05:30,2026-02-06 09:30:00+05:30,655.0,2026-02-12 15:15:00+05:30,337.0,True,True
SENSEX,L2,SELL,PE,2026-02-12,83500.0,2026-02-06,2026-02-12,2026-02-26,2026-02-06,83101.87,83100.0,83200.0,1,2026-02-06 09:30:00+05:30,2026-02-06 09:30:00+05:30,644.85,2026-02-12 15:15:00+05:30,0.65,True,True
SENSEX,L3,BUY,CE,2026-02-12,83200.0,2026-02-06,2026-02-12,2026-02-26,2026-02-06,83101.87,83100.0,83200.0,1,2026-02-06 09:30:00+05:30,2026-02-06 09:30:00+05:30,484.7,2026-02-12 15:15:00+05:30,471.05,True,True
SENSEX,L4,SELL,CE,2026-02-26,83100.0,2026-02-06,2026-02-12,2026-02-26,2026-02-06,83101.87,83100.0,83200.0,1,2026-02-06 09:30:00+05:30,2026-02-06 09:30:00+05:30,1088.8,2026-02-12 15:15:00+05:30,1128.15,True,True
SENSEX,L1,BUY,PE,2026-02-26,82900.0,2026-02-13,2026-02-19,2026-02-26,2026-02-13,82921.27,82900.0,83000.0,1,2026-02-13 09:30:00+05:30,2026-02-13 09:30:00+05:30,542.1,2026-02-19 15:15:00+05:30,779.0,True,True
SENSEX,L2,SELL,PE,2026-02-19,83300.0,2026-02-13,2026-02-19,2026-02-26,2026-02-13,82921.27,82900.0,83000.0,1,2026-02-13 09:30:00+05:30,2026-02-13 09:30:00+05:30,579.65,2026-02-19 15:15:00+05:30,783.6,True,True
SENSEX,L3,BUY,CE,2026-02-19,83000.0,2026-02-13,2026-02-19,2026-02-26,2026-02-13,82921.27,82900.0,83000.0,1,2026-02-13 09:30:00+05:30,2026-02-13 09:30:00+05:30,457.55,2026-02-19 15:15:00+05:30,0.3,True,True
SENSEX,L4,SELL,CE,2026-02-26,82900.0,2026-02-13,2026-02-19,2026-02-26,2026-02-13,82921.27,82900.0,83000.0,1,2026-02-13 09:30:00+05:30,2026-02-13 09:30:00+05:30,799.25,2026-02-19 15:15:00+05:30,392.3,True,True
SENSEX,L1,BUY,PE,2026-02-26,82300.0,2026-02-20,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,82400.0,1,2026-02-20 09:30:00+05:30,2026-02-20 09:30:00+05:30,459.7,2026-02-26 15:15:00+05:30,59.25,True,True
SENSEX,L2,SELL,PE,2026-02-26,82700.0,2026-02-20,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,82400.0,1,2026-02-20 09:30:00+05:30,2026-02-20 09:30:00+05:30,653.05,2026-02-26 15:15:00+05:30,458.5,True,True
SENSEX,L3,BUY,CE,2026-02-26,82400.0,2026-02-20,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,82400.0,1,2026-02-20 09:30:00+05:30,2026-02-20 09:30:00+05:30,546.55,2026-02-26 15:15:00+05:30,0.2,True,True
SENSEX,L4,SELL,CE,2026-02-26,82300.0,2026-02-20,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,82400.0,1,2026-02-20 09:30:00+05:30,2026-02-20 09:30:00+05:30,606.4,2026-02-26 15:15:00+05:30,0.5,True,True
SENSEX,L1,BUY,PE,2026-03-25,81800.0,2026-02-27,2026-03-05,2026-03-25,2026-02-27,81897.18,81800.0,81900.0,1,2026-02-27 09:30:00+05:30,2026-02-27 09:30:00+05:30,824.05,2026-03-05 15:15:00+05:30,2033.9,True,True
SENSEX,L2,SELL,PE,2026-03-05,82200.0,2026-02-27,2026-03-05,2026-03-25,2026-02-27,81897.18,81800.0,81900.0,1,2026-02-27 09:30:00+05:30,2026-02-27 09:30:00+05:30,639.5,2026-03-05 15:15:00+05:30,2266.45,True,True
SENSEX,L3,BUY,CE,2026-03-05,81900.0,2026-02-27,2026-03-05,2026-03-25,2026-02-27,81897.18,81800.0,81900.0,1,2026-02-27 09:30:00+05:30,2026-02-27 09:30:00+05:30,555.95,2026-03-05 15:15:00+05:30,0.2,True,True
SENSEX,L4,SELL,CE,2026-03-25,81800.0,2026-02-27,2026-03-05,2026-03-25,2026-02-27,81897.18,81800.0,81900.0,1,2026-02-27 09:30:00+05:30,2026-02-27 09:34:00+05:30,1672.55,2026-03-05 15:15:00+05:30,522.15,True,True
SENSEX,L1,BUY,PE,2026-03-25,79600.0,2026-03-06,2026-03-12,2026-03-25,2026-03-06,79669.59,79600.0,79700.0,1,2026-03-06 09:30:00+05:30,2026-03-06 09:30:00+05:30,1160.1,2026-03-12 15:15:00+05:30,2850.15,True,True
SENSEX,L2,SELL,PE,2026-03-12,80000.0,2026-03-06,2026-03-12,2026-03-25,2026-03-06,79669.59,79600.0,79700.0,1,2026-03-06 09:30:00+05:30,2026-03-06 09:30:00+05:30,997.25,2026-03-12 15:15:00+05:30,3967.65,True,True
SENSEX,L3,BUY,CE,2026-03-12,79700.0,2026-03-06,2026-03-12,2026-03-25,2026-03-06,79669.59,79600.0,79700.0,1,2026-03-06 09:30:00+05:30,2026-03-06 09:30:00+05:30,852.7,2026-03-12 15:15:00+05:30,0.1,True,True
SENSEX,L4,SELL,CE,2026-03-25,79600.0,2026-03-06,2026-03-12,2026-03-25,2026-03-06,79669.59,79600.0,79700.0,1,2026-03-06 09:30:00+05:30,2026-03-06 09:30:00+05:30,1488.0,2026-03-12 15:15:00+05:30,203.2,True,True
SENSEX,L1,BUY,PE,2026-03-25,75500.0,2026-03-13,2026-03-19,2026-03-25,2026-03-13,75512.82,75500.0,75600.0,1,2026-03-13 09:30:00+05:30,2026-03-13 09:30:00+05:30,1196.45,2026-03-19 15:15:00+05:30,1709.55,True,True
SENSEX,L2,SELL,PE,2026-03-19,75900.0,2026-03-13,2026-03-19,2026-03-25,2026-03-13,75512.82,75500.0,75600.0,1,2026-03-13 09:30:00+05:30,2026-03-13 09:30:00+05:30,1082.1,2026-03-19 15:15:00+05:30,1735.3,True,True
SENSEX,L3,BUY,CE,2026-03-19,75600.0,2026-03-13,2026-03-19,2026-03-25,2026-03-13,75512.82,75500.0,75600.0,1,2026-03-13 09:30:00+05:30,2026-03-13 09:30:00+05:30,943.75,2026-03-19 15:15:00+05:30,0.3,True,True
SENSEX,L4,SELL,CE,2026-03-25,75500.0,2026-03-13,2026-03-19,2026-03-25,2026-03-13,75512.82,75500.0,75600.0,1,2026-03-13 09:30:00+05:30,2026-03-13 09:30:00+05:30,1447.2,2026-03-19 15:15:00+05:30,394.05,True,True
SENSEX,L1,BUY,PE,2026-03-25,75000.0,2026-03-20,2026-03-25,2026-03-25,2026-03-20,75083.46,75000.0,75100.0,1,2026-03-20 09:30:00+05:30,2026-03-20 09:30:00+05:30,820.5,2026-03-25 15:15:00+05:30,0.35,True,True
SENSEX,L2,SELL,PE,2026-03-25,75400.0,2026-03-20,2026-03-25,2026-03-25,2026-03-20,75083.46,75000.0,75100.0,1,2026-03-20 09:30:00+05:30,2026-03-20 09:30:00+05:30,1016.0,2026-03-25 15:15:00+05:30,109.45,True,True
SENSEX,L3,BUY,CE,2026-03-25,75100.0,2026-03-20,2026-03-25,2026-03-25,2026-03-20,75083.46,75000.0,75100.0,1,2026-03-20 09:30:00+05:30,2026-03-20 09:30:00+05:30,901.8,2026-03-25 15:15:00+05:30,191.6,True,True
SENSEX,L4,SELL,CE,2026-03-25,75000.0,2026-03-20,2026-03-25,2026-03-25,2026-03-20,75083.46,75000.0,75100.0,1,2026-03-20 09:30:00+05:30,2026-03-20 09:30:00+05:30,959.95,2026-03-25 15:15:00+05:30,291.85,True,True
SENSEX,L1,BUY,PE,2026-04-30,74300.0,2026-03-27,2026-04-02,2026-04-30,2026-03-27,74337.59,74300.0,74400.0,1,2026-03-27 09:30:00+05:30,2026-03-27 15:10:00+05:30,2203.1,,,True,False
SENSEX,L2,SELL,PE,2026-04-02,74700.0,2026-03-27,2026-04-02,2026-04-30,2026-03-27,74337.59,74300.0,74400.0,1,2026-03-27 09:30:00+05:30,2026-03-27 09:30:00+05:30,1254.9,2026-04-02 15:15:00+05:30,1499.9,True,True
SENSEX,L3,BUY,CE,2026-04-02,74400.0,2026-03-27,2026-04-02,2026-04-30,2026-03-27,74337.59,74300.0,74400.0,1,2026-03-27 09:30:00+05:30,2026-03-27 09:30:00+05:30,1167.75,2026-04-02 15:15:00+05:30,0.3,True,True
